11.000000 -95.000000
12.000000 -310.000000
13.000000 -763.000000
14.000000 -1694.000000
15.000000 -3583.000000
16.000000 -7390.000000
17.000000 -15035.000000
18.000000 -30358.000000
19.000000 -61039.000000
20.000000 -122438.000000
